Name,City,Brand,Model,Year,Mileage,Fuel,Transmission,Engine Capacity,Color,Body Type,Price,Ad URL,Description,Registered In,Assembly,Last Updated:,Ad Ref #,Features,Seller Comments
Suzuki Mehran 2006 for sale in Islamabad,Islamabad,Suzuki,Mehran,2006,"90,000 km",Petrol,Manual,800 cc,White,Hatchback,820000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2006-for-sale-in-islamabad-9750883,Lightweight allow rims . Company fitted CNG. All token taxes are paid for life . Just like a Zero Meter car. New tires installed recently . Need to sell the car urgently.,Islamabad,Local,"Aug 20, 2025",9750883,"['AM/FM Radio', 'Air Conditioning']",Lightweight allow rims . Company fitted CNG. All token taxes are paid for life . Just like a Zero Meter car. New tires installed recently . Need to sell the car urgently. Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 1989 for sale in Islamabad,Islamabad,Suzuki,Mehran,1989,"121,212 km",Petrol,Manual,800 cc,White,Hatchback,380000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-1989-for-sale-in-islamabad-10421040,taxi cab hai parvite colour krwa hai poshing new tyre new engine gari full oky LCD 2 speaker gari mein koi km nh Lana wla call Kara biometric Mila gai smart card Bana hua hai file excise mein hai,Multan,Imported,"Aug 20, 2025",10421040,[],taxi cab hai parvite colour krwa hai poshing new tyre new engine gari full oky LCD 2 speaker gari mein koi km nh Lana wla call Kara biometric Mila gai smart card Bana hua hai file excise mein hai Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 1999 for sale in Islamabad,Islamabad,Suzuki,Mehran,1999,"100,000 km",Petrol,Manual,800 cc,Beige,Hatchback,649000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-1999-for-sale-in-islamabad-10346442,sada rim,Lahore,Imported,"Aug 20, 2025",10346442,"['AM/FM Radio', 'Air Conditioning']",sada rim Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2002 for sale in Islamabad,Islamabad,Suzuki,Mehran,2002,"50,000 km",Petrol,Manual,800 cc,Silver,Hatchback,675000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2002-for-sale-in-islamabad-10404186,"Car has been recently overhauled by Suzuki authorized workshop. Engine has been overhauled as well.  All of the mechanical parts have been updated as well new shocks and new leaf springs.  Car is in optimal working condition selling because of space issue Army Officer driven. . Authorized dealership maintained. Complete original file is availble . 100% original .
CNG cylinder also available. All token taxes are paid for life .",Punjab,Local,"Aug 19, 2025",10404186,[],Car has been recently overhauled by Suzuki authorized workshop. Engine has been overhauled as well.  All of the mechanical parts have been updated as well new shocks and new leaf springs.  Car is in optimal working condition selling because of space issue Army Officer driven. . Authorized dealership maintained. Complete original file is availble . 100% original . CNG cylinder also available. All token taxes are paid for life . Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2015 for sale in Islamabad,Islamabad,Suzuki,Mehran,2015,"80,000 km",Petrol,Manual,800 cc,Grey,Hatchback,1270000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2015-for-sale-in-islamabad-10480777,After Market Alloy rims.,Lahore,Local,"Aug 19, 2025",10480777,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']",After Market Alloy rims. Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 1998 for sale in Islamabad,Islamabad,Suzuki,Mehran,1998,"60,000 km",Petrol,Manual,800 cc,White,Hatchback,475000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-1998-for-sale-in-islamabad-10480662,"First owner.
Body condition: 7.5
Engine: 8
Tyres: 4",Quetta,Local,"Aug 19, 2025",10480662,['AM/FM Radio'],First owner. Body condition: 7.5 Engine: 8 Tyres: 4 Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2013 for sale in Islamabad,Islamabad,Suzuki,Mehran,2013,"541,819 km",Petrol,Manual,800 cc,White,N/A,1000000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2013-for-sale-in-islamabad-10480583,AC working working,Islamabad,Local,"Aug 19, 2025",10480583,['AM/FM Radio'],AC working working Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 1989 for sale in Islamabad,Islamabad,Suzuki,Mehran,1989,"565,533 km",CNG,Manual,800 cc,Solid White,Hatchback,310000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-1989-for-sale-in-islamabad-10329488,"Suzuki mehran 1989  model urgent sale   Bannu kpk number complete document 
Original book open transfer letter sath ha  file or  original number plate exercise mein ha ghari tarnol Islamabad me ha ghari ka  front genuine ha token 20 tk lagy howa hain mechanical Koi khas Kam Nahe  hai  back tayar 70% hain or agy waly 50% haiin  alloy rame lagy howa hain  haf  self start CNG Lage howe ha CNG pay use ho rahi hai demand 310000 call and wahsaup 0315+150+2818",Bannu,Local,"Aug 19, 2025",10329488,"['AM/FM Radio', 'Air Conditioning']",Suzuki mehran 1989  model urgent sale   Bannu kpk number complete document Original book open transfer letter sath ha  file or  original number plate exercise mein ha ghari tarnol Islamabad me ha ghari ka  front genuine ha token 20 tk lagy howa hain mechanical Koi khas Kam Nahe  hai  back tayar 70% hain or agy waly 50% haiin  alloy rame lagy howa hain  haf  self start CNG Lage howe ha CNG pay use ho rahi hai demand 310000 call and wahsaup 0315+150+2818 Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2012 for sale in Islamabad,Islamabad,Suzuki,Mehran,2012,"51,000 km",Petrol,Manual,800 cc,White,Hatchback,1150000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2012-for-sale-in-islamabad-10480434,"Total genuine,Alloy rims. new tires  100% .  engine 100% .Original return file is available . Petrol driven, CNG installed, CNG Installed from factory. All token taxes are paid for life . . Fitted with new tires,family use car,",Islamabad,Imported,"Aug 19, 2025",10480434,['AM/FM Radio'],"Total genuine,Alloy rims. new tires  100% .  engine 100% .Original return file is available . Petrol driven, CNG installed, CNG Installed from factory. All token taxes are paid for life . . Fitted with new tires,family use car, Mention PakWheels.com when calling Seller to get a good deal"
Suzuki Mehran 2014 for sale in Islamabad,Islamabad,Suzuki,Mehran,2014,"100,000 km",Petrol,Manual,800 cc,White,Hatchback,1110000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2014-for-sale-in-islamabad-10147284,"one piece touching 
No mechanical work 
original Paper bio matric on spot
Only buy and use 
rate ma Kami pashi ho jay gi
Only serious buyer's contact 
only WhatsApp",Punjab,Local,"Aug 19, 2025",10147284,"['AM/FM Radio', 'CD Player', 'Immobilizer Key']",one piece touching No mechanical work original Paper bio matric on spot Only buy and use rate ma Kami pashi ho jay gi Only serious buyer's contact only WhatsApp Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2015 for sale in Islamabad,Islamabad,Suzuki,Mehran,2015,"65,400 km",Petrol,Manual,800 cc,White,Hatchback,1275000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2015-for-sale-in-islamabad-10479935,Neat and clean car. Gift for mehran lovers. Chill AC .. Good Average.. Mechanically fit.. 3 pcs touching rest genuine .. bring your mechanic with you .. Rate is almost final little bit negotiable at the spot.,Lahore,Local,"Aug 19, 2025",10479935,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']",Neat and clean car. Gift for mehran lovers. Chill AC .. Good Average.. Mechanically fit.. 3 pcs touching rest genuine .. bring your mechanic with you .. Rate is almost final little bit negotiable at the spot. Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2009 for sale in Islamabad,Islamabad,Suzuki,Mehran,2009,"95,000 km",Petrol,Manual,800 cc,White,Hatchback,850000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2009-for-sale-in-islamabad-10479768,"I am selling my mehran car, After Market Alloy rims. Fully maintained through authorized dealership. Complete original file is availble . Totally driven on petrol. Lifetime token tax paid. Minor touchups . Never been into any accident. Original Book is available. Brand new tires installed. Looking to sell the car urgently.",Lahore,Local,"Aug 19, 2025",10479768,"['AM/FM Radio', 'Air Conditioning']","I am selling my mehran car, After Market Alloy rims. Fully maintained through authorized dealership. Complete original file is availble . Totally driven on petrol. Lifetime token tax paid. Minor touchups . Never been into any accident. Original Book is available. Brand new tires installed. Looking to sell the car urgently. Mention PakWheels.com when calling Seller to get a good deal"
Suzuki Mehran 2005 for sale in Islamabad,Islamabad,Suzuki,Mehran,2005,"100,000 km",Petrol,Manual,800 cc,Snow White Pearl,Hatchback,640000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2005-for-sale-in-islamabad-10479757,"Selling Mehran Car , Family use only ,
 (CNG + petrol) 
All opption , Outstanding petrol Average, 
New Battery installed, AllyRiim installed, 
no Eccidient  Modle 2005
Just Buy and Run. . Content Number+ Whatsapp +contact for
 [hidden information] 
Color White 
No Work Required 
Perfect Engine Suspension 
Family Used Car 
All Documents Clear 
Life time Token Paid 
Biometric On The Sopt

Demand  640
Location , H/13, Islamabad",Islamabad,Local,"Aug 19, 2025",10479757,"['Front Speakers', 'USB and Auxillary Cable']","Selling Mehran Car , Family use only , (CNG + petrol) All opption , Outstanding petrol Average, New Battery installed, AllyRiim installed, no Eccidient  Modle 2005 Just Buy and Run. . Content Number+ Whatsapp +contact for [hidden information] Color White No Work Required Perfect Engine Suspension Family Used Car All Documents Clear Life time Token Paid Biometric On The Sopt Demand  640 Location , H/13, Islamabad Mention PakWheels.com when calling Seller to get a good deal"
Suzuki Mehran 1989 for sale in Islamabad,Islamabad,Suzuki,Mehran,1989,"19,808 km",Petrol,Manual,800 cc,Snow White Pearl,Hatchback,330000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-1989-for-sale-in-islamabad-10479708,Need money because I am going to mlashia urgent scale no problem full ok ‍↔ work required just by and drive. ,Islamabad,Local,"Aug 19, 2025",10479708,"['Front Speakers', 'USB and Auxillary Cable']",Need money because I am going to mlashia urgent scale no problem full ok ‍↔ work required just by and drive. Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2017 for sale in Islamabad,Islamabad,Suzuki,Mehran,2017,1 km,Petrol,Manual,796 cc,Solid White,Hatchback,1490000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-islamabad-10479616,untouch mehran extra neat and clean dealer stay away new tyre,Rawalpindi,Local,"Aug 19, 2025",10479616,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']",untouch mehran extra neat and clean dealer stay away new tyre Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2014 for sale in Islamabad,Islamabad,Suzuki,Mehran,2014,"50,000 km",Petrol,Manual,800 cc,White,Hatchback,1230000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2014-for-sale-in-islamabad-10464227,mehran vx euro 2  smart card life time token paid excellent condition each and everything perfect Genuine body few scratches  only well maintained family used neat and clean no work required seriouse buyers can contact  auto lock and music speakers are working,Islamabad,Local,"Aug 19, 2025",10464227,"['AM/FM Radio', 'CD Player', 'Immobilizer Key']",mehran vx euro 2  smart card life time token paid excellent condition each and everything perfect Genuine body few scratches  only well maintained family used neat and clean no work required seriouse buyers can contact  auto lock and music speakers are working Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2007 for sale in Islamabad,Islamabad,Suzuki,Mehran,2007,"9,868 km",Petrol,Manual,800 cc,White,N/A,690000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2007-for-sale-in-islamabad-10356746,"Price is slightly negotiable. 680 fanal ha 
chaska party stay away",Lahore,Local,"Aug 19, 2025",10356746,['AM/FM Radio'],Price is slightly negotiable. 680 fanal ha chaska party stay away Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2010 for sale in Islamabad,Islamabad,Suzuki,Mehran,2010,"100,000 km",Petrol,Manual,800 cc,White,N/A,920000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2010-for-sale-in-islamabad-10479439,"Suzuki Mehran 2010 – White (For Sale)

Model: 2010

Color: White

Minor touching, overall neat condition

Rust free body & floor

Hissa, gear in good condition

Alloy rims installed

Engine condition: 80%

Tyres condition: 80%

Fuel average: 15 km/l (city), 19–20 km/l (long)

Recently oil changed

Home used car

Lifetime token paid

Bio-metric available (transfer is must)

Selling due to an emergency

 Serious buyers only.

 zero three - three- 6-1-double nine - 4-5-nine-2",Islamabad,Local,"Aug 19, 2025",10479439,"['AM/FM Radio', 'Alloy Rims', 'USB and Auxillary Cable']","Suzuki Mehran 2010 – White (For Sale) Model: 2010 Color: White Minor touching, overall neat condition Rust free body & floor Hissa, gear in good condition Alloy rims installed Engine condition: 80% Tyres condition: 80% Fuel average: 15 km/l (city), 19–20 km/l (long) Recently oil changed Home used car Lifetime token paid Bio-metric available (transfer is must) Selling due to an emergency Serious buyers only. zero three - three- 6-1-double nine - 4-5-nine-2 Mention PakWheels.com when calling Seller to get a good deal"
Suzuki Mehran 2001 for sale in Islamabad,Islamabad,Suzuki,Mehran,2001,"72,000 km",Petrol,Manual,800 cc,Green,Hatchback,860000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2001-for-sale-in-islamabad-10479344,Lightweight allow rims . In showroom condition. Non accidental. Original book is available as well. All taxes paid. Need to sell the car urgently.,Rawalpindi,Local,"Aug 19, 2025",10479344,"['AM/FM Radio', 'Air Conditioning']",Lightweight allow rims . In showroom condition. Non accidental. Original book is available as well. All taxes paid. Need to sell the car urgently. Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2004 for sale in Islamabad,Islamabad,Suzuki,Mehran,2004,"56,670 km",Petrol,Manual,800 cc,Snow White Pearl,Hatchback,835000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2004-for-sale-in-islamabad-10320523,good condition and family used,Islamabad,Local,"Aug 19, 2025",10320523,"['Front Speakers', 'USB and Auxillary Cable']",good condition and family used Mention PakWheels.com when calling Seller to get a good deal
