Name,City,Brand,Model,Year,Mileage,Fuel,Transmission,Engine Capacity,Color,Body Type,Price,Ad URL,Description,Registered In,Assembly,Last Updated:,Ad Ref #,Features,Seller Comments
Toyota Corolla 2010 for sale in Islamabad,Islamabad,Toyota,Corolla,2010,"143,000 km",Petrol,Manual,1300 cc,White,Sedan,2875000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-islamabad-10472880,"faimly used car 
engine good 
suspension good
ac good 
tire in good condition 
recent oil chnage 
only two pieces touching baki total genuine Complete original file is availble . 
biometric on the spot",Islamabad,Local,"Aug 18, 2025",10472880,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",faimly used car engine good suspension good ac good tire in good condition recent oil chnage only two pieces touching baki total genuine Complete original file is availble . biometric on the spot Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2018 for sale in Islamabad,Islamabad,Toyota,Corolla,2018,"48,000 km",Petrol,Automatic,1300 cc,Brown,Sedan,4800000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-islamabad-10472855,"Corrola Gli 1.3vvti
2018model
Mica brown colour
Total  genuine car
Immaculate condition
Dealership maintained ",Islamabad,Local,"Aug 18, 2025",10472855,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",Corrola Gli 1.3vvti 2018model Mica brown colour Total  genuine car Immaculate condition Dealership maintained Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2018 for sale in Islamabad,Islamabad,Toyota,Corolla,2018,"92,000 km",Petrol,Manual,1300 cc,Black,Sedan,4250000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-islamabad-10442896,"Fitted with brand new tires. Brand new battery 
 Everything is in genuine condition. In showroom condition. Price is flexible.",Punjab,Local,"Aug 12, 2025",10442896,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",Fitted with brand new tires. Brand new battery Everything is in genuine condition. In showroom condition. Price is flexible. Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2015 for sale in Islamabad,Islamabad,Toyota,Corolla,2015,"123,123 km",Petrol,Automatic,1800 cc,Maroon,Sedan,3999999 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-10451039,it's corolla altes grande 2015 model own my name 3 remote key's available Lightweight allow rims . Authorized dealership maintained. All service history log maintained. Call/SMS in office hours only. Driven on petrol throughout . Just like a Zero Meter car. Minor touchups . Fitted with new tires. Non accidental. Original card of this car is also available. Price is slightly negotiable. Sealed and powerful engine . All token taxes are paid to date. Urgently need to sellthe  car.,Islamabad,Local,"Aug 12, 2025",10451039,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'Cassette Player', 'Cruise Control', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']",it's corolla altes grande 2015 model own my name 3 remote key's available Lightweight allow rims . Authorized dealership maintained. All service history log maintained. Call/SMS in office hours only. Driven on petrol throughout . Just like a Zero Meter car. Minor touchups . Fitted with new tires. Non accidental. Original card of this car is also available. Price is slightly negotiable. Sealed and powerful engine . All token taxes are paid to date. Urgently need to sellthe  car. Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2018 for sale in Islamabad,Islamabad,Toyota,Corolla,2018,"89,000 km",Petrol,Automatic,1800 cc,White,Sedan,5500000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-islamabad-10450454,"2018 model Grande
totally geunine 
Will maintained
 Inside out fully original. Just like a Zero Meter car. Lightweight allow rims. Original Book is available. Complete original file is availble. New tires installed recently.",Sindh,Local,"Aug 12, 2025",10450454,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'Cruise Control', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']",2018 model Grande totally geunine Will maintained Inside out fully original. Just like a Zero Meter car. Lightweight allow rims. Original Book is available. Complete original file is availble. New tires installed recently. Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2010 for sale in Islamabad,Islamabad,Toyota,Corolla,2010,"45,000 km",Petrol,Automatic,1800 cc,Black,Sedan,4500000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-islamabad-10433961,"SEEING IS BELIEVING ZERO TOUCH UPS , NO TIME WASTERS fix price",Rawalpindi,Local,"Aug 12, 2025",10433961,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'Cruise Control', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']","SEEING IS BELIEVING ZERO TOUCH UPS , NO TIME WASTERS fix price Mention PakWheels.com when calling Seller to get a good deal"
Toyota Corolla 2010 for sale in Islamabad,Islamabad,Toyota,Corolla,2010,"78,000 km",Petrol,Automatic,1800 cc,Black,Sedan,3950000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-islamabad-10424972,"ONE OF A KIND ONLY FOR ANTIQUE LOVERS
BONE STOCK CONDITION NOT A SINGLE SCREW EVER CHANGED STILL ON 10W30 OIL.
FIRST OWNER BUMPER TO BUMPER ORIGINAL AND SPOTLESS CONDITION GUARANTEED. NOT A SINGLE INCH OF REPAINT OR SCRATCH.
ORIGINAL LOW MILLEGE ONLY 78K DRIVEN FROM DAY ONE TILL DATE TOYOTA MAINTAIN WITH COMPLETE SERVICE HISTORY AVAILABLE.
UNUSED SPARE TIRE ORIGINAL 3KEYS MANUAL BOOKS ALL AVAILABLE..
ONLY FOR SERIOUS BUYERS TIME WASTER STAY AWAY .",Lahore,Local,"Aug 12, 2025",10424972,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']",ONE OF A KIND ONLY FOR ANTIQUE LOVERS BONE STOCK CONDITION NOT A SINGLE SCREW EVER CHANGED STILL ON 10W30 OIL. FIRST OWNER BUMPER TO BUMPER ORIGINAL AND SPOTLESS CONDITION GUARANTEED. NOT A SINGLE INCH OF REPAINT OR SCRATCH. ORIGINAL LOW MILLEGE ONLY 78K DRIVEN FROM DAY ONE TILL DATE TOYOTA MAINTAIN WITH COMPLETE SERVICE HISTORY AVAILABLE. UNUSED SPARE TIRE ORIGINAL 3KEYS MANUAL BOOKS ALL AVAILABLE.. ONLY FOR SERIOUS BUYERS TIME WASTER STAY AWAY . Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2025 for sale in Islamabad,Islamabad,Toyota,Corolla,2025,20 km,Petrol,Automatic,1800 cc,Black,Sedan,8027820 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2025-for-sale-in-islamabad-9946787,"Toyota Corolla Altis Grande CVT-i 1.8X Black With Black Interior 2025 Model Fresh Available.
Un-Registered.
This Is Invoice Price Brand New Car Price May Very On daily Basis For Exact Price, Contact Us",Un-Registered,Local,"Aug 12, 2025",9946787,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'Cruise Control', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']","Toyota Corolla Altis Grande CVT-i 1.8X Black With Black Interior 2025 Model Fresh Available. Un-Registered. This Is Invoice Price Brand New Car Price May Very On daily Basis For Exact Price, Contact Us Mention PakWheels.com when calling Seller to get a good deal"
Toyota Corolla 2006 for sale in Islamabad,Islamabad,Toyota,Corolla,2006,"600,000 km",Petrol,Manual,1800 cc,White,Sedan,2250000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2006-for-sale-in-islamabad-10448590,"Corolla altis 2006 1.8 manual  islamabad number all tax clear , outer shower mechanical suspension100%  call before visit car will be cheak at home",Islamabad,Local,"Aug 12, 2025",10448590,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']","Corolla altis 2006 1.8 manual  islamabad number all tax clear , outer shower mechanical suspension100%  call before visit car will be cheak at home Mention PakWheels.com when calling Seller to get a good deal"
Toyota Corolla 2018 for sale in Islamabad,Islamabad,Toyota,Corolla,2018,"91,000 km",Petrol,Manual,1300 cc,White,N/A,4150000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-islamabad-10447590,I m selling a toyota corolla XLi convert GLi 2018 model Rawalpindi registered golden num no mechanical work just buy & drive please seriou buyers contact me thanks ,Rawalpindi,Local,"Aug 11, 2025",10447590,[],I m selling a toyota corolla XLi convert GLi 2018 model Rawalpindi registered golden num no mechanical work just buy & drive please seriou buyers contact me thanks Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2020 for sale in Islamabad,Islamabad,Toyota,Corolla,2020,"95,000 km",Petrol,Automatic,1800 cc,Black,Sedan,5595000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-islamabad-10447450,The car was in the use of an Army Officer. Fully maintained through authorized dealership. Original return file is available . All service history log maintained. Totally driven on petrol.,Punjab,Local,"Aug 11, 2025",10447450,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'Cruise Control', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']",The car was in the use of an Army Officer. Fully maintained through authorized dealership. Original return file is available . All service history log maintained. Totally driven on petrol. Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2018 for sale in Islamabad,Islamabad,Toyota,Corolla,2018,"36,000 km",Petrol,Automatic,1800 cc,White,Sedan,6350000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-islamabad-10447094,Bumper 2 Bumper All service history log maintained.toyota Islamabad As good as a brand new car. price is full and final koi bargaining nahi jis ko samaj ai o log rabta kare jazakala,Islamabad,Local,"Aug 11, 2025",10447094,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'Cruise Control', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']",Bumper 2 Bumper All service history log maintained.toyota Islamabad As good as a brand new car. price is full and final koi bargaining nahi jis ko samaj ai o log rabta kare jazakala Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2020 for sale in Islamabad,Islamabad,Toyota,Corolla,2020,"60,000 km",Petrol,Automatic,1600 cc,Attitude Black,Sedan,5315000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-islamabad-10424752,"Aoa I’m Selling my Toyota Altis 1.6 2020
Its Totally Genuine Car Home used till day First
Even bumpers are also in genuine paint.
Everything is in Original Condition 
All documents Available 
Return File Available 
The Car is used with extremely care.
Seeing is Believing. 
Negotiate will be on spot. 
Thanks",Islamabad,Local,"Aug 11, 2025",10424752,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",Aoa I’m Selling my Toyota Altis 1.6 2020 Its Totally Genuine Car Home used till day First Even bumpers are also in genuine paint. Everything is in Original Condition All documents Available Return File Available The Car is used with extremely care. Seeing is Believing. Negotiate will be on spot. Thanks Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2019 for sale in Islamabad,Islamabad,Toyota,Corolla,2019,"108,000 km",Petrol,Automatic,1600 cc,White,Sedan,4970000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-islamabad-10445947,"Well-maintained.

Upgraded to 2021 model bumpers for a fresh, modern look.

Engine, suspension, and transmission in excellent condition, no work required.

All documents complete, token paid, price slightly negotiable.",Islamabad,Local,"Aug 11, 2025",10445947,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']","Well-maintained. Upgraded to 2021 model bumpers for a fresh, modern look. Engine, suspension, and transmission in excellent condition, no work required. All documents complete, token paid, price slightly negotiable. Mention PakWheels.com when calling Seller to get a good deal"
Toyota Corolla 2021 for sale in Islamabad,Islamabad,Toyota,Corolla,2021,"28,000 km",Petrol,Automatic,1800 cc,White,Sedan,6500000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-islamabad-10472458,"Second Owner
Zero Touch
Very low mileage compared to model year
Well-kept, always driven with care
Non-accidental, non-smoker car

Only Serious Buyers Contact",Sindh,Local,"Aug 17, 2025",10472458,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'Cruise Control', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']","Second Owner Zero Touch Very low mileage compared to model year Well-kept, always driven with care Non-accidental, non-smoker car Only Serious Buyers Contact Mention PakWheels.com when calling Seller to get a good deal"
Toyota Corolla 2016 for sale in Islamabad,Islamabad,Toyota,Corolla,2016,"62,700 km",Petrol,Automatic,1300 cc,Attitude Black,Sedan,4430000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-islamabad-10472360,"Toyota corolla GLi Automatic 1.3 VVTi
2016 model
 uplifted to Corolla X
New M installed 
Multimedia steering installed
New tire installed 
Full avg local 14,15 or long 17,18
Latest rims installed
Home used car
Urgent sale serious buyer contact please



",Islamabad,Local,"Aug 17, 2025",10472360,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']","Toyota corolla GLi Automatic 1.3 VVTi 2016 model uplifted to Corolla X New M installed Multimedia steering installed New tire installed Full avg local 14,15 or long 17,18 Latest rims installed Home used car Urgent sale serious buyer contact please Mention PakWheels.com when calling Seller to get a good deal"
