Name,Description,Seller Comments,City,Brand,Model,Year,Mileage,Actual Price,Predicted Price,Absolute Error,Percentage Error (%),Ad URL
Toyota Corolla 1996 for sale in Islamabad,"All original documents are complete  . Never been into any accident. Original Book is available. Price is slightly negotiable. Engine in pristine condition . All taxes paid. Looking to sell the car urgently. Toyota Corolla indus 2od genioun diesel 
1996 model red color 
Outer shower inner genioun condition 
Engine 10/10 condition
Average 19.20 local 
23.24 on long confirm 
Lahore number all documents clear 
Bio metric on spot 
Tyre ok condition 
Bluetooth speaker install 
Demand 1450 fnf 1350 is sa nechy waly rabta na kry",All original documents are complete  . Never been into any accident. Original Book is available. Price is slightly negotiable. Engine in pristine condition . All taxes paid. Looking to sell the car urgently. Toyota Corolla indus 2od genioun diesel 1996 model red color Outer shower inner genioun condition Engine 10/10 condition Average 19.20 local 23.24 on long confirm Lahore number all documents clear Bio metric on spot Tyre ok condition Bluetooth speaker install Demand 1450 fnf 1350 is sa nechy waly rabta na kry Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,1996,425000,1400000,1459683.3233333332,-59683.32333333325,-4.263094523809518,https://www.pakwheels.com/used-cars/toyota-corolla-1996-for-sale-in-islamabad-10470291
Toyota Corolla 2012 for sale in Islamabad,"Toyota Corolla 
2012 Model
First Owner car
Chat Pillar Digi Geniune
all seals are packed
Home Use car
Brand new Tyres Installed
In original Condition 
Neat and clean
Engine Perfect
Suspension  
Neat and clean interior
No any work required Just buy and drive
Well maintained car
Card is duplicate new one will be original after transfer
Original plates available Driven on petrol throughout . Urgently need to sellthe  car.",Toyota Corolla 2012 Model First Owner car Chat Pillar Digi Geniune all seals are packed Home Use car Brand new Tyres Installed In original Condition Neat and clean Engine Perfect Suspension Neat and clean interior No any work required Just buy and drive Well maintained car Card is duplicate new one will be original after transfer Original plates available Driven on petrol throughout . Urgently need to sellthe  car. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2012,200000,2550000,2609316.6666666665,-59316.66666666651,-2.326143790849667,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-islamabad-10481508
Toyota Corolla 2013 for sale in Islamabad,"Original Book is available. After Market Alloy rims. All original documents are complete. Petrol driven, CNG never installed.","Original Book is available. After Market Alloy rims. All original documents are complete. Petrol driven, CNG never installed. Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,2013,130000,2615000,2674050.0,-59050.0,-2.2581261950286806,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-islamabad-10454242
Toyota Corolla 2013 for sale in Islamabad,"Government officer house use car from last 11 years
no single bush work is pending
buy and use only serious buyer contact Thankyoy",Government officer house use car from last 11 years no single bush work is pending buy and use only serious buyer contact Thankyoy Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2013,190000,3200000,3258599.993333333,-58599.99333333317,-1.8312497916666615,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-islamabad-10468336
Toyota Corolla 2005 for sale in Islamabad,"location opposite to Rawal Hospital khana Pull islamabad.
2005 model 1600cc Lahore Number.",location opposite to Rawal Hospital khana Pull islamabad. 2005 model 1600cc Lahore Number. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2005,240000,2000000,2058400.0,-58400.0,-2.92,https://www.pakwheels.com/used-cars/toyota-corolla-2005-for-sale-in-islamabad-10379811
Toyota Corolla 2021 for sale in Islamabad,"Second Owner
Zero Touch
Very low mileage compared to model year
Well-kept, always driven with care
Non-accidental, non-smoker car

Only Serious Buyers Contact","Second Owner Zero Touch Very low mileage compared to model year Well-kept, always driven with care Non-accidental, non-smoker car Only Serious Buyers Contact Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,2021,28000,6500000,6558383.333333333,-58383.33333333302,-0.8982051282051234,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-islamabad-10472458
Toyota Corolla 2003 for sale in Islamabad,Everything is in genuine condition. New tires installed recently. Engine in good condition. The car was in the use of an Army Officer. Non accidental. Original Book is available as well. Token tax is up to date. Everything is in genuine condition.,Everything is in genuine condition. New tires installed recently. Engine in good condition. The car was in the use of an Army Officer. Non accidental. Original Book is available as well. Token tax is up to date. Everything is in genuine condition. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2003,300000,2850000,2908000.0,-58000.0,-2.0350877192982457,https://www.pakwheels.com/used-cars/toyota-corolla-2003-for-sale-in-islamabad-10483334
Toyota Corolla 2012 for sale in Islamabad,"Neat and clean car driven carefully. There have been touchups on 2-3 pieces. But, it has never been into any accident. The car is in perfectly fine condition. Please don’t waste my time and your time while negotiating unnecessarily on calls. I have to urgently sell the car as I am moving abroad, but that doesn’t mean I will sell it at a throw away price. Android LED is installed. Please WhatsApp at 03344499977 for details. I will sell the car at the first good offer given. ","Neat and clean car driven carefully. There have been touchups on 2-3 pieces. But, it has never been into any accident. The car is in perfectly fine condition. Please don’t waste my time and your time while negotiating unnecessarily on calls. I have to urgently sell the car as I am moving abroad, but that doesn’t mean I will sell it at a throw away price. Android LED is installed. Please WhatsApp at 03344499977 for details. I will sell the car at the first good offer given. Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,2012,216000,3250000,3307650.0,-57650.0,-1.773846153846154,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-islamabad-10457588
Toyota Corolla 2010 for sale in Islamabad,Home Used Car In Perfect Condition No Work Required Just Buy And Drive Every Thing Working Smoothly ,Home Used Car In Perfect Condition No Work Required Just Buy And Drive Every Thing Working Smoothly Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2010,110000,2400000,2457150.0,-57150.0,-2.38125,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-islamabad-10423694
Toyota Corolla 2005 for sale in Islamabad,"Toyota Se saloon 2005 model
Seal to seal non accidental All seals are genuine 
Outer shower below roof and pillors.
No poteen no rust in all body guaranteed
Axio 1500cc engine swapped with Manual 5 gear transmission 
Local average with Ac 13/14km
Long average with Ac around 17-18km
X corolla interior installed with Multimedia steering wheel and high quality android screen
Chiller Ac with New Compressor and condenser installed
All taxes are cleared on my own name complete return file available with 1 original plate.
Not a single penny of work required just buy and drive condition",Toyota Se saloon 2005 model Seal to seal non accidental All seals are genuine Outer shower below roof and pillors. No poteen no rust in all body guaranteed Axio 1500cc engine swapped with Manual 5 gear transmission Local average with Ac 13/14km Long average with Ac around 17-18km X corolla interior installed with Multimedia steering wheel and high quality android screen Chiller Ac with New Compressor and condenser installed All taxes are cleared on my own name complete return file available with 1 original plate. Not a single penny of work required just buy and drive condition Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2005,443000,1900000,1957016.6666666667,-57016.666666666744,-3.0008771929824603,https://www.pakwheels.com/used-cars/toyota-corolla-2005-for-sale-in-islamabad-10486211
Toyota Corolla 2012 for sale in Islamabad,"Gli 1.3 Manual
Seal by Seal packed inside and out
Bonnet and left side doors repainted due to fading.
Picture before repaint also available 
No major accidents
Minor touch ups
235,000 km driven
Original Engine and Gear 
Using 10w40 Oil
Suspension 100%
AC 100%
Altis Alloy Rims
Back Camera and Multimedia installed
All Electronics working 
Family used
Driven Daily Will be sold to nearest offer. Original Card and Biometric is available. Never got into accident. All token taxes are paid to date. ","Gli 1.3 Manual Seal by Seal packed inside and out Bonnet and left side doors repainted due to fading. Picture before repaint also available No major accidents Minor touch ups 235,000 km driven Original Engine and Gear Using 10w40 Oil Suspension 100% AC 100% Altis Alloy Rims Back Camera and Multimedia installed All Electronics working Family used Driven Daily Will be sold to nearest offer. Original Card and Biometric is available. Never got into accident. All token taxes are paid to date. Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,2012,235000,2700000,2756733.3333333335,-56733.33333333349,-2.1012345679012405,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-islamabad-10412772
Toyota Corolla 1996 for sale in Islamabad,"Model 1996
Outer shower for fresh look inner guanine
Suspension 10/9 
Engine 10/8.5 
 After Market Alloy rims. Original book of this car is also available. Complete original file is availble. Never been into any accident. All token taxes are paid to date. Petrol driven, CNG never installed. Need to sell the car urgently.","Model 1996 Outer shower for fresh look inner guanine Suspension 10/9 Engine 10/8.5 After Market Alloy rims. Original book of this car is also available. Complete original file is availble. Never been into any accident. All token taxes are paid to date. Petrol driven, CNG never installed. Need to sell the car urgently. Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,1996,218000,1300000,1356416.6666666667,-56416.666666666744,-4.339743589743596,https://www.pakwheels.com/used-cars/toyota-corolla-1996-for-sale-in-islamabad-10203105
Toyota Corolla 2013 for sale in Islamabad,"Corolla xli 2013 model, lahore registered. Emission testing verified. AC 10 by 10 working. Stylish rims. Soundless exhaust. Plz see images i have given detailed images. Only serious buyers contact plz.","Corolla xli 2013 model, lahore registered. Emission testing verified. AC 10 by 10 working. Stylish rims. Soundless exhaust. Plz see images i have given detailed images. Only serious buyers contact plz. Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,2013,136930,2615000,2670983.3333333335,-55983.33333333349,-2.1408540471638045,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-islamabad-10459560
Toyota Corolla 2011 for sale in Islamabad,Driven on petrol throughout . Government officer used only Few paint touchups on the body .,Driven on petrol throughout . Government officer used only Few paint touchups on the body . Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2011,12345,2560000,2615900.0,-55900.0,-2.18359375,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-islamabad-10458503
