Name,Description,Seller Comments,City,Brand,Model,Year,Mileage,Actual Price,Predicted Price,Absolute Error,Percentage Error (%),Ad URL
Suzuki Mehran 1993 for sale in Islamabad,"

Suzuki Mehran 1993 - Reliable & Economical - Sialkot Registered

 Model: 1993
 Registration City: Sialkot
 Fuel Type: CNG & Petrol (Both Working Perfectly)
 Engine & Suspension: Smooth and in good condition
 Body: Neat and clean – minor scratches as per age
 Tyres: Good condition
 Documents: Complete file, original documents
 AC/Heater: Not available (standard in this model)

 Perfect for daily use or as a budget-friendly first car. Extremely fuel-efficient and easy to maintain. 

Car can be seen in bharakahu simbliy dam road

 Demand: 560000(Slightly negotiable for serious buyers)","Suzuki Mehran 1993 - Reliable & Economical - Sialkot Registered Model: 1993 Registration City: Sialkot Fuel Type: CNG & Petrol (Both Working Perfectly) Engine & Suspension: Smooth and in good condition Body: Neat and clean – minor scratches as per age Tyres: Good condition Documents: Complete file, original documents AC/Heater: Not available (standard in this model) Perfect for daily use or as a budget-friendly first car. Extremely fuel-efficient and easy to maintain. Car can be seen in bharakahu simbliy dam road Demand: 560000(Slightly negotiable for serious buyers) Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Suzuki,Mehran,1993,100000,560000,425930.0,134070.0,23.94107142857143,https://www.pakwheels.com/used-cars/suzuki-mehran-1993-for-sale-in-islamabad-10482281
Suzuki Mehran 2005 for sale in Islamabad,mehran 2005 for sale km driven not confirmed,mehran 2005 for sale km driven not confirmed Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2005,100000,900000,764165.8730158728,135834.12698412722,15.092680776014136,https://www.pakwheels.com/used-cars/suzuki-mehran-2005-for-sale-in-islamabad-10423446
Suzuki Mehran 2018 for sale in Islamabad,"Bumper to bumper original Guranteed. Each and everything is original just buy and drive. 
Mehran lover car. Gift. ",Bumper to bumper original Guranteed. Each and everything is original just buy and drive. Mehran lover car. Gift. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2018,40000,1775000,1638146.66,136853.34000000008,7.710047323943667,https://www.pakwheels.com/used-cars/suzuki-mehran-2018-for-sale-in-islamabad-10464432
Suzuki Mehran 2007 for sale in Islamabad,"Suzuki Mehran 
Model 2007
Registration Islamabad 
3rd owner
56000 mileage 
Inner original & outer only 2 piece touching 
Engine pristine condition
Hissa' Hubes' Stairing, exels overall new works
Smooth drive 
Front & back new shocks
Kamani new work
New tyres 
No work required
Complete file bio matric available 
demand 880","Suzuki Mehran Model 2007 Registration Islamabad 3rd owner 56000 mileage Inner original & outer only 2 piece touching Engine pristine condition Hissa' Hubes' Stairing, exels overall new works Smooth drive Front & back new shocks Kamani new work New tyres No work required Complete file bio matric available demand 880 Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Suzuki,Mehran,2007,56000,880000,742333.3333333334,137666.66666666663,15.643939393939391,https://www.pakwheels.com/used-cars/suzuki-mehran-2007-for-sale-in-islamabad-10390859
Suzuki Mehran 2017 for sale in Islamabad,"total genuine paint
only bumpers showered
2017 end invoice with immobilizer key
AC and heater working condition
life time token paid
original file ready in hand
transfer mandatory
61000 km driven Authorized dealership maintained. Driven on petrol throughout . Fitted with new tires. Non accidental. Original book of this car is also available. Price is flexible. Looking to sell the car urgently.",total genuine paint only bumpers showered 2017 end invoice with immobilizer key AC and heater working condition life time token paid original file ready in hand transfer mandatory 61000 km driven Authorized dealership maintained. Driven on petrol throughout . Fitted with new tires. Non accidental. Original book of this car is also available. Price is flexible. Looking to sell the car urgently. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2017,61000,1570000,1431533.2833333334,138466.71666666656,8.819536093418252,https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-islamabad-10404274
Suzuki Mehran 2019 for sale in Islamabad,first owner,first owner Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2019,70000,1650000,1507963.3333333333,142036.66666666674,8.608282828282833,https://www.pakwheels.com/used-cars/suzuki-mehran-2019-for-sale-in-islamabad-10378883
Suzuki Mehran 2014 for sale in Islamabad,totally ginuin h interested people contact krn,totally ginuin h interested people contact krn Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2014,57918,1280000,1136796.6666666667,143203.33333333326,11.187760416666661,https://www.pakwheels.com/used-cars/suzuki-mehran-2014-for-sale-in-islamabad-10414049
Suzuki Mehran 2013 for sale in Islamabad,Fully maintained through authorized dealership. Everything is in genuine condition . Complete original file is availble . Complete service details available. No call/SMS will be answered after office hours. Totally driven on petrol. Lifetime token tax paid. In showroom condition. Brand new tires installed. Never got into accident. Original book is available as well. Engine in pristine condition . Token tax is up to date.,Fully maintained through authorized dealership. Everything is in genuine condition . Complete original file is availble . Complete service details available. No call/SMS will be answered after office hours. Totally driven on petrol. Lifetime token tax paid. In showroom condition. Brand new tires installed. Never got into accident. Original book is available as well. Engine in pristine condition . Token tax is up to date. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2013,55000,1325000,1178533.3333333333,146466.66666666674,11.054088050314471,https://www.pakwheels.com/used-cars/suzuki-mehran-2013-for-sale-in-islamabad-10284079
Suzuki Mehran 1991 for sale in Islamabad,chaskay waly dur rahay,chaskay waly dur rahay Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,1991,120000,650000,497260.0,152740.0,23.498461538461537,https://www.pakwheels.com/used-cars/suzuki-mehran-1991-for-sale-in-islamabad-10435443
Suzuki Mehran 2007 for sale in Islamabad,Inside out fully original. Totally driven on petrol. Lifetime token tax paid. Fitted with new tires.,Inside out fully original. Totally driven on petrol. Lifetime token tax paid. Fitted with new tires. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2007,60000,1100000,945516.6666666666,154483.33333333337,14.043939393939397,https://www.pakwheels.com/used-cars/suzuki-mehran-2007-for-sale-in-islamabad-10400930
Suzuki Mehran 2019 for sale in Islamabad,First owner bumper to bumper genuine.just buy and drive,First owner bumper to bumper genuine.just buy and drive Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2019,70000,1890000,1733830.0,156170.0,8.262962962962964,https://www.pakwheels.com/used-cars/suzuki-mehran-2019-for-sale-in-islamabad-10488836
Suzuki Mehran 2006 for sale in Islamabad,total janven hy touching 20% good condition smooth car for sale,total janven hy touching 20% good condition smooth car for sale Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2006,63000,1100000,943783.3333333334,156216.66666666663,14.201515151515148,https://www.pakwheels.com/used-cars/suzuki-mehran-2006-for-sale-in-islamabad-10427658
Suzuki Mehran 2005 for sale in Islamabad,Bhai gare andr bhir sa totel janwan ha ac working ha no cracking chat pa papar Laga Howa ha Baki aka chik kr lan thank you,Bhai gare andr bhir sa totel janwan ha ac working ha no cracking chat pa papar Laga Howa ha Baki aka chik kr lan thank you Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2005,157850,880000,721727.7777777778,158272.22222222225,17.9854797979798,https://www.pakwheels.com/used-cars/suzuki-mehran-2005-for-sale-in-islamabad-10390549
Suzuki Mehran 2004 for sale in Islamabad,good condition and family used,good condition and family used Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2004,56670,835000,673435.5555555556,161564.44444444438,19.34903526280771,https://www.pakwheels.com/used-cars/suzuki-mehran-2004-for-sale-in-islamabad-10320523
Suzuki Mehran 2011 for sale in Islamabad,"total genuine, house used car, tyres in good condition, mechanically 100% fit, no work required, just buy and drive","total genuine, house used car, tyres in good condition, mechanically 100% fit, no work required, just buy and drive Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Suzuki,Mehran,2011,150000,1150000,984383.3333333334,165616.66666666663,14.401449275362316,https://www.pakwheels.com/used-cars/suzuki-mehran-2011-for-sale-in-islamabad-10482411
Suzuki Mehran 2016 for sale in Islamabad,AC installed. chilled ac. non accident car. total genuine. biometric on the spot. on my own name. life time. excellent mileage. gear and engine ok.,AC installed. chilled ac. non accident car. total genuine. biometric on the spot. on my own name. life time. excellent mileage. gear and engine ok. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2016,65000,1350000,1179750.0,170250.0,12.611111111111112,https://www.pakwheels.com/used-cars/suzuki-mehran-2016-for-sale-in-islamabad-10438446
Suzuki Mehran 2019 for sale in Islamabad,"Alloy Rims. All service history log maintained. Never been into any accident. Fitted with new tires. Complete original file is availble. Will be sold to nearest offer. Token tax is up to date. Petrol driven, CNG never installed. All token taxes are paid for life, original bumper to bumper,  . Paint touchups in a few places, . Need to sell the car urgently. Engine is good condition. Original book of this car is also available","Alloy Rims. All service history log maintained. Never been into any accident. Fitted with new tires. Complete original file is availble. Will be sold to nearest offer. Token tax is up to date. Petrol driven, CNG never installed. All token taxes are paid for life, original bumper to bumper,  . Paint touchups in a few places, . Need to sell the car urgently. Engine is good condition. Original book of this car is also available Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Suzuki,Mehran,2019,100000,2000000,1818882.222222222,181117.77777777798,9.0558888888889,https://www.pakwheels.com/used-cars/suzuki-mehran-2019-for-sale-in-islamabad-10418252
Suzuki Mehran 2012 for sale in Islamabad,After Market Alloy rims. 100% original . All original documents are complete  . Totally driven on petrol. Lifetime token tax paid. Fitted with new tires. sound system installed.,After Market Alloy rims. 100% original . All original documents are complete  . Totally driven on petrol. Lifetime token tax paid. Fitted with new tires. sound system installed. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2012,100000,1260000,1076933.3333333333,183066.66666666674,14.529100529100536,https://www.pakwheels.com/used-cars/suzuki-mehran-2012-for-sale-in-islamabad-10486894
Suzuki Mehran 2015 for sale in Islamabad,"1.Car is in immaculate condition, 
2.Totally sealed, 
3.Engine is in excellent condition, 4.Mechanically totally perfect, 
5.Mileage 17km local long 20 km, 
6.One Handed used
7. Little Toucheups No potien everything is in genuine condition
8. Price little negotiable/ Transfer must on the spot
9. Whatsapp only 03445200107
10. Dealers and chaska party stay away pls","1.Car is in immaculate condition, 2.Totally sealed, 3.Engine is in excellent condition, 4.Mechanically totally perfect, 5.Mileage 17km local long 20 km, 6.One Handed used 7. Little Toucheups No potien everything is in genuine condition 8. Price little negotiable/ Transfer must on the spot 9. Whatsapp only 03445200107 10. Dealers and chaska party stay away pls Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Suzuki,Mehran,2015,25000,1500000,1315483.3333333333,184516.66666666674,12.301111111111117,https://www.pakwheels.com/used-cars/suzuki-mehran-2015-for-sale-in-islamabad-10460294
Suzuki Mehran 2012 for sale in Islamabad,urgently sale bacause I'll buy upmodel,urgently sale bacause I'll buy upmodel Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2012,10000,1070000,884900.0,185100.0,17.299065420560748,https://www.pakwheels.com/used-cars/suzuki-mehran-2012-for-sale-in-islamabad-10428777
Suzuki Mehran 2013 for sale in Islamabad,suzuki mehran 2013model Islamabad nmbr total janven only right side fender tuching neat and clean car family use car gari m koii kam nhi h AC heater working total janven  new tyre new rims hisa gear engine   sound system install,suzuki mehran 2013model Islamabad nmbr total janven only right side fender tuching neat and clean car family use car gari m koii kam nhi h AC heater working total janven  new tyre new rims hisa gear engine   sound system install Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2013,358383,1330000,1143983.3333333333,186016.66666666674,13.986215538847125,https://www.pakwheels.com/used-cars/suzuki-mehran-2013-for-sale-in-islamabad-10418249
Suzuki Mehran 2012 for sale in Islamabad,"Mehran 2012 Model Total Genuine No Touching and No carecing Ac install Alloy Rim
life time token paid mechanical",Mehran 2012 Model Total Genuine No Touching and No carecing Ac install Alloy Rim life time token paid mechanical Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2012,130000,1300000,1081833.3333333333,218166.66666666674,16.782051282051288,https://www.pakwheels.com/used-cars/suzuki-mehran-2012-for-sale-in-islamabad-10405197
